nome_hotel,cidade,tipo_quarto,numero_quarto,quantidade_pessoas,preco,dia,mes,ano,ocupado
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,17,6,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,18,6,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,19,6,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,20,6,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,21,6,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,22,6,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,23,6,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,24,6,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,25,6,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,26,6,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,27,6,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,28,6,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,29,6,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,30,6,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,1,7,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,2,7,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,3,7,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,4,7,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,5,7,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,6,7,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,7,7,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,8,7,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,9,7,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,10,7,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,11,7,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,12,7,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,13,7,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,14,7,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,15,7,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,16,7,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,17,7,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,18,7,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,19,7,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,20,7,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,21,7,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,22,7,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,23,7,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,24,7,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,25,7,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,26,7,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,27,7,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,28,7,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,29,7,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,30,7,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,31,7,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,1,8,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,2,8,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,3,8,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,4,8,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,5,8,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,6,8,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,7,8,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,8,8,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,9,8,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,10,8,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,11,8,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,12,8,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,13,8,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,14,8,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,15,8,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,16,8,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,17,8,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,18,8,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,19,8,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,20,8,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,21,8,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,22,8,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,23,8,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,24,8,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,25,8,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,26,8,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,27,8,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,28,8,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,29,8,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,30,8,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,31,8,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,1,9,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,2,9,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,3,9,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,4,9,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,5,9,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,6,9,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,7,9,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,8,9,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,9,9,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,10,9,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,11,9,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,12,9,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,13,9,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,14,9,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,15,9,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,16,9,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,17,9,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,18,9,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,19,9,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,20,9,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,21,9,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,22,9,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,23,9,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,24,9,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,25,9,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,26,9,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,27,9,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,28,9,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,29,9,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,30,9,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,1,10,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,2,10,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,3,10,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,4,10,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,5,10,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,6,10,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,7,10,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,8,10,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,9,10,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,10,10,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,11,10,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,12,10,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,13,10,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,14,10,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,15,10,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,16,10,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,17,10,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,18,10,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,19,10,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,20,10,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,21,10,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,22,10,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,23,10,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,24,10,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,25,10,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,26,10,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,27,10,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,28,10,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,29,10,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,30,10,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,31,10,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,1,11,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,2,11,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,3,11,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,4,11,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,5,11,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,6,11,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,7,11,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,8,11,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,9,11,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,10,11,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,11,11,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,12,11,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,13,11,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,14,11,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,15,11,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,16,11,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,17,11,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,18,11,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,19,11,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,20,11,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,21,11,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,22,11,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,23,11,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,24,11,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,25,11,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,26,11,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,27,11,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,28,11,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,29,11,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,30,11,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,1,12,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,2,12,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,3,12,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,4,12,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,5,12,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,6,12,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,7,12,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,8,12,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,9,12,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,10,12,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,11,12,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,12,12,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,13,12,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,14,12,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,15,12,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,16,12,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,17,12,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,18,12,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,19,12,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,20,12,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,21,12,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,22,12,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,23,12,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,24,12,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,25,12,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,26,12,2025,0
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,27,12,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,28,12,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,29,12,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,30,12,2025,1
Hotel Gonçalves Inn,Pequim,Suíte,2,2,3432.13,31,12,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,7,4,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,8,4,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,9,4,2025,0
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,10,4,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,11,4,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,12,4,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,13,4,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,14,4,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,15,4,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,16,4,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,17,4,2025,0
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,18,4,2025,0
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,19,4,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,20,4,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,21,4,2025,0
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,22,4,2025,0
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,23,4,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,24,4,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,25,4,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,26,4,2025,0
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,27,4,2025,0
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,28,4,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,29,4,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,30,4,2025,0
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,1,5,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,2,5,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,3,5,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,4,5,2025,0
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,5,5,2025,0
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,6,5,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,7,5,2025,0
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,8,5,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,9,5,2025,0
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,10,5,2025,0
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,11,5,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,12,5,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,13,5,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,14,5,2025,0
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,15,5,2025,0
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,16,5,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,17,5,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,18,5,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,19,5,2025,0
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,20,5,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,21,5,2025,0
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,22,5,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,23,5,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,24,5,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,25,5,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,26,5,2025,0
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,27,5,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,28,5,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,29,5,2025,0
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,30,5,2025,0
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,31,5,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,1,6,2025,0
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,2,6,2025,0
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,3,6,2025,0
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,4,6,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,5,6,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,6,6,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,7,6,2025,0
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,8,6,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,9,6,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,10,6,2025,0
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,11,6,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,12,6,2025,0
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,13,6,2025,0
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,14,6,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,15,6,2025,0
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,16,6,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,17,6,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,18,6,2025,0
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,19,6,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,20,6,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,21,6,2025,0
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,22,6,2025,0
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,23,6,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,24,6,2025,0
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,25,6,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,26,6,2025,0
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,27,6,2025,0
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,28,6,2025,0
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,29,6,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,30,6,2025,0
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,1,7,2025,0
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,2,7,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,3,7,2025,0
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,4,7,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,5,7,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,6,7,2025,0
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,7,7,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,8,7,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,9,7,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,10,7,2025,0
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,11,7,2025,0
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,12,7,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,13,7,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,14,7,2025,0
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,15,7,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,16,7,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,17,7,2025,0
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,18,7,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,19,7,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,20,7,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,21,7,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,22,7,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,23,7,2025,0
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,24,7,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,25,7,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,26,7,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,27,7,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,28,7,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,29,7,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,30,7,2025,0
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,31,7,2025,0
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,1,8,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,2,8,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,3,8,2025,0
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,4,8,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,5,8,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,6,8,2025,0
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,7,8,2025,0
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,8,8,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,9,8,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,10,8,2025,0
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,11,8,2025,0
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,12,8,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,13,8,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,14,8,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,15,8,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,16,8,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,17,8,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,18,8,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,19,8,2025,0
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,20,8,2025,1
Hotel Gonçalves Inn,Pequim,Standard,3,4,1204.22,21,8,2025,0
